	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
186	186	0.18705035971223022	0.09365402186281309	0.09365402186281307	0.06978670076220847	0.06978033074104237	0.3705098590594338	0.8475452196382428	0.10647225100589529	0.5854253407048438	0.5854253407048438	0.235035221366365	0.23470129044752774	0.00486929455849096	0.004869294558491042	0.7661406025824968	0.5274838097714445
187	187	0.30935251798561153	0.23587087122582615	0.2358708712258262	0.0902243892535673	0.09020462168524702	0.26137595838293864	0.9111111111111111	0.21957987378041863	0.5423163054041492	0.5423163054041492	0.3713768927867588	0.37070155543952665	0.008136873775002103	0.008136873775001954	0.8292682926829256	0.7115833827220892
188	188	0.7913669064748202	0.05038984439915214	0.050389844399152124	0.8531193280860871	0.8531198924141192	0.4486535986695924	0.8888888888888887	0.04929363942541555	0.9090122178617249	0.9090122178617249	0.7600193878869868	0.7601898810354135	0.7278135508326905	0.7278135508326923	0.9124820659971324	0.4564830808663859
189	189	0.985611510791367	0.0897359743506252	0.08973597435062522	0.9998865873208794	0.9998863178007907	0.48308367467410385	0.9521044992743105	0.08369108001964548	0.7854838222181924	0.7854838222181924	0.9543221700465094	0.9544663346890985	0.9997726485252177	0.9997726485252173	0.9863701578192258	0.7707073884217848
190	190	0.07913669064748202	0.008755589474607047	0.00875558947460705	0.03949042135784024	0.039490087100782924	0.5047094465158986	0.7645687645687647	0.012459025715270758	0.5896587884165524	0.5896587884165524	0.09890719548805378	0.09883929198092471	0.0015594669792275734	0.0015594669792275528	0.6847202295552367	0.4806446136416024
191	191	0.4388489208633094	0.15677266420380587	0.15677266420380587	0.29481134419523725	0.29480636921225756	0.4148606887223989	0.9239436619718311	0.15751771969500408	0.6125899635216405	0.6125899635216405	0.48796434233804964	0.48763934483429394	0.08691079532818191	0.08691079532818126	0.8622668579626962	0.8063442296438205
192	192	0.683453237410072	0.20624466340325132	0.20624466340325143	0.6777712402465594	0.677769179402476	0.42357990071528356	0.9149232914923292	0.2151758197248519	0.783240313019896	0.783240313019896	0.683623253579805	0.6835728278630506	0.4593710605478878	0.45937106054788723	0.9060258249641324	0.7035911614756687
193	193	0.3165467625899281	0.25032614513754753	0.25032614513754753	0.05795744450369218	0.05794947862234526	0.3965941021200183	0.927864214992928	0.25525951951354053	0.45138608803205077	0.45138608803205077	0.4603011261427391	0.4593122460425403	0.003358142072860738	0.0033581420728607653	0.8400286944045893	0.7849006825877844
194	194	0.21582733812949642	0.09783114462172893	0.09783114462172891	0.01920245698011864	0.019189964859345394	0.22813341392738756	0.8735019973368842	0.10866070039878135	0.5069710042937715	0.5069710042937715	0.3089862040030745	0.3082284518858495	0.0003682547519636512	0.00036825475196362493	0.7883787661406022	0.6105367187683132
195	195	0.4676258992805756	0.40405411252328766	0.4040541125232876	0.10157382219575857	0.1015436849483064	0.4211514490266438	0.9411764705882354	0.37239911193535413	0.43501510135826904	0.43501510135826904	0.5827352863733036	0.5816002287296236	0.010311119956682966	0.010311119956682713	0.8773314203730256	0.7053042097951949
196	196	0.2302158273381295	0.08997736032461351	0.08997736032461352	0.1070190617422923	0.10701389171854928	0.7975259664995702	0.8735019973368842	0.09840619209820121	0.544879592790833	0.544879592790833	0.281764685647884	0.2814544318974569	0.011451973020849385	0.01145197302084913	0.7912482065997128	0.7227207452897078
197	197	0.14388489208633093	0.026427347962877643	0.02642734796287764	0.06957112551686312	0.06956885484767464	0.43656608099104316	0.8169364881693648	0.03267098083230107	0.6372452871308706	0.6372452871308706	0.17980313364804373	0.17962395909279338	0.004839825564834785	0.004839825564834717	0.7367288378766156	0.571060753789729
198	198	0.3597122302158274	0.14750995890590965	0.14750995890590962	0.1769662180170005	0.17695961893537485	0.3770115402850454	0.8864864864864865	0.14972900913292253	0.5197822163470533	0.5197822163470533	0.43379319312053566	0.43335374869766374	0.03131470673390904	0.031314706733908584	0.8249641319942609	0.756468863319435
199	199	0.7985611510791367	0.23218690634822717	0.23218690634822717	0.7997154660893666	0.7997150256551264	0.44556747048864015	0.9149232914923292	0.2372255738382986	0.7748789363696196	0.7748789363696196	0.8073836184947278	0.8073857282012518	0.6395441222585709	0.6395441222585709	0.9289813486370168	0.6191038731759142
200	200	0.9064748201438849	0.08120883414870333	0.08120883414870336	0.9271752354329076	0.9271745940923478	0.4194924877363512	0.9291784702549575	0.07730059322715858	0.8104719651835889	0.8104719651835889	0.8798112601182506	0.8799139845915371	0.8596527279302957	0.8596527279302959	0.958751793400288	0.5964338903313253
201	201	0.8848920863309353	0.10971939259366363	0.10971939259366364	0.8993044047501353	0.8993036264273888	0.468488175412472	0.9200561009817672	0.10637838576629015	0.8028203487411109	0.8028203487411109	0.8669184399839719	0.8669846002460349	0.8087470125054367	0.8087470125054365	0.9501434720229566	0.6168069090589194
202	202	0.9784172661870504	0.11802897844585075	0.11802897844585078	0.9804695116853182	0.9804687541191893	0.4762212211877885	0.9479768786127168	0.1126431664167097	0.7713310767140995	0.7713310767140995	0.9530896511402385	0.953186740717145	0.9613189778040186	0.9613189778040186	0.9831420373027265	0.7382773946635897
203	203	0.9424460431654677	0.07084247926608993	0.07084247926608994	0.9666997265347127	0.9666992394366546	0.501689123949586	0.938483547925608	0.065657581565199	0.8084638639851763	0.8084638639851763	0.9101753525017853	0.9103080235369472	0.934507419527394	0.9345074195273951	0.9709469153515072	0.6961500429134835
204	204	0.8848920863309353	0.05880861139594081	0.05880861139594081	0.927002741131062	0.9270026154800666	0.6300185619263878	0.9213483146067414	0.05811502217911208	0.8434512421985755	0.8434512421985755	0.851681947647862	0.8518288020962944	0.8593338491068809	0.8593338491068815	0.9501434720229566	0.653903036519942
205	205	0.33093525179856115	0.28879396535426843	0.2887939653542685	0.013669643022781463	0.013621821332180418	0.6030085272699198	0.8453608247422681	0.3187948164151235	0.6663808980849218	0.6663808980849218	0.43093569880870464	0.42958624961200664	0.0001855540261634883	0.00018555402616345342	0.7934002869440474	0.6394766997761108
206	206	0.381294964028777	0.22596476847783137	0.2259647684778313	0.020049173719064395	0.020019957880064315	0.27285067298609733	0.870026525198939	0.22777432991566282	0.4848210502728258	0.4848210502728258	0.5373088898077834	0.535804972986848	0.00040079871715252016	0.0004007987171525072	0.8192252510760407	0.46852291948524005
