	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
29	29	0.55	0.21282513809523532	0.21282513809523523	0.5485620687645663	0.5485634119378244	0.6252621604287727	0.9183955739972337	0.22425258993025876	0.24431818181818182	0.24431818181818182	0.5398219661246406	0.5399375228241325	0.30092181756713376	0.3009218175671333	0.9100486223662901	0.6320723468884731
30	30	0.5833333333333334	0.21719499449289686	0.21719499449289673	0.5808250992571936	0.5808290475672867	0.6775083890042438	0.924791086350975	0.22937347781763948	0.25210084033613445	0.25210084033613445	0.567279953897027	0.567367805089142	0.33736238301604665	0.3373623830160467	0.9173419773095636	0.4231896252616648
31	31	0.6	0.20239013988257035	0.20239013988257026	0.640166332708343	0.6401678444566817	0.35088134818026884	0.9445234708392604	0.2081526782056654	0.25476190476190474	0.25476190476190474	0.5754030931133463	0.5755110940145781	0.40981486965473407	0.40981486965473374	0.931118314424636	0.46082945858846347
32	32	0.5833333333333334	0.23567898558425499	0.2356789855842549	0.5723491413331561	0.5723517905030812	0.6455420469882396	0.9209431345353676	0.24864136165193118	0.20672268907563027	0.20672268907563027	0.5698828039232043	0.5699993654955473	0.3275865723859968	0.3275865723859968	0.9149108589951394	0.28088631689231736
33	33	0.5833333333333334	0.322091684714046	0.32209168471404587	0.5539841700663833	0.5539849213959203	0.7343027751420902	0.9325842696629214	0.3406637779917361	0.19159663865546217	0.19159663865546217	0.5886540550829787	0.5887115261687451	0.3068992933175671	0.30689929331756777	0.9222042139384127	0.7587200588874659
34	34	0.8	0.4909133036553934	0.49091330365539326	0.7839593124788424	0.7839600903150521	0.6039079238615924	0.980797636632201	0.5039484229828113	0.18484042553191488	0.18484042553191488	0.7839952684236581	0.7840670714709941	0.6145934234281772	0.6145934234281774	0.9716369529983792	0.7783309540369232
35	35	0.5833333333333334	0.25846068175573167	0.2584606817557316	0.5691542437565734	0.5691513314520378	0.6106987894680901	0.9431818181818182	0.27481595433420236	0.18907563025210083	0.18907563025210083	0.5715215261807799	0.5715459390180052	0.3239332381716388	0.32393323817163816	0.9286871961102113	0.5554547495997784
36	36	0.6333333333333333	0.22592422974373094	0.22592422974373086	0.6762684934649823	0.6762681781187304	0.6909121052491983	0.9499284692417741	0.23214587522569344	0.26031294452347087	0.26031294452347087	0.609813954439748	0.6098363264249019	0.4573386487766516	0.457338648776651	0.9376012965964351	0.403390302055946
37	37	0.5166666666666666	0.17066802964762892	0.1706680296476289	0.5277370992318797	0.527736977024805	0.622529762214877	0.9209431345353676	0.17995295730696323	0.21935483870967742	0.21935483870967742	0.4996494876152472	0.49971701337755803	0.2785063168743453	0.2785063168743454	0.90842787682334	0.6150609602128243
38	38	0.48333333333333334	0.18066416296607984	0.18066416296607976	0.4760706844757565	0.47606915456037663	0.7612635528991109	0.9046321525885559	0.18808414508484572	0.229064039408867	0.229064039408867	0.4757411936334993	0.47573565685010333	0.22664184013435243	0.22664184013435218	0.8946515397082675	0.379899256827152
