	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
0	0	0.07792207792207792	6.441918190978953e-05	6.441918190978951e-05	1.087084438956968e-05	1.4142199610226104e-14	0.815228745519416	0.7627800114876506	0.00019715654048136985	0.8666666666666667	0.8666666666666667	0.10631808188725801	0.10633235885025104	3.901287127090046e-09	3.901287127090142e-09	0.5505781442242458	0.3307276795240416
1	1	0.012987012987012988	0.0	0.0	0.0006650707753226533	0.0006650707753225076	0.6013694100721931	0.6529006882989183	0.0	0.0	0.0	0.052184325399334555	0.052134120964495795	4.4231913618808647e-07	4.4231913618808176e-07	0.43305326110811354	0.7542959247308099
2	2	0.37662337662337664	0.008514531665870245	0.008514531665870247	8.595090667818716e-05	1.6243591119623484e-13	0.7000285103240391	0.8759894459102903	0.010473203213351592	0.8251231527093597	0.8251231527093597	0.4462592516122646	0.4463552559774568	2.43883422302717e-07	2.438834223027304e-07	0.7393448785504112	0.4085709871308579
3	3	0.3116883116883117	0.006690216926378375	0.006690216926378374	5.941782788463084e-05	8.720354107200128e-14	0.9472926170470743	0.8	0.006823237142450654	0.6956521739130435	0.6956521739130435	0.4031629489884532	0.4032148351216414	1.165507034820856e-07	1.1655070348209062e-07	0.6892689303681815	0.31872036657515945
4	4	0.29870129870129875	0.009199981643909151	0.00919998164390915	5.9465313136673195e-05	9.88268483706906e-14	0.9335439466016958	0.866840731070496	0.011449682580698013	0.7272727272727273	0.7272727272727273	0.3820831530424446	0.3821488463946069	1.1673706672966856e-07	1.1673706672967421e-07	0.7058600255350701	0.3128663902767065
5	5	0.4155844155844156	0.024703156760578934	0.02470315676057894	8.539932662325676e-05	1.619694158973483e-13	0.7847535474011722	0.8713910761154854	0.024121234837530477	0.6814516129032258	0.6814516129032258	0.5376674965128081	0.5377506776885105	2.407632785037134e-07	2.407632785037259e-07	0.7449006613377102	0.25824858836342457
6	6	0.025974025974025976	0.0	0.0	5.599752687189875e-06	8.79679653529983e-15	0.6102530736996017	0.7579908675799087	0.0	1.0	1.0	0.030619474331945895	0.03062827237561279	1.0351875734745645e-09	1.0351875734746726e-09	0.5316799023879127	0.36043694691911227
7	7	0.09090909090909091	0.02011789600967361	0.020117896009673602	3.7066992172922704e-08	4.862144720855196e-16	0.9295562875899025	0.6202709014479215	0.02011789600967361	0.7619047619047619	0.7619047619047619	0.4270151122087843	0.4253639789346681	4.535827204097202e-14	4.5358272182054743e-14	0.41911188578801695	0.7456629076537231
8	8	0.0	0.0	0.0	0.0	0.0	0.5828557566727856	0.0	0.0	0.0	0.0	0.0	0.0	3.11314162289852e-32	7.704371561169105e-23	0.0	0.09361773364680792
9	9	0.4675324675324676	0.0005851653271476346	0.0005851653271476345	0.00011394123058963156	2.42820809032188e-13	0.27004680623676336	0.8765676567656765	0.0006519387618801983	0.8666666666666667	0.8666666666666667	0.5318531847361092	0.5320033361516028	4.2859111840234905e-07	4.2859111840237075e-07	0.7704272309009746	0.27962313960549484
10	10	0.025974025974025976	0.0	0.0	2.0710958016393166e-06	3.724449510066891e-15	0.601174472092416	0.7316804407713496	0.0	1.0	1.0	0.04349993375247574	0.04349601685857582	1.4160602528414798e-10	1.4160602528423308e-10	0.4749243993323341	0.16149065122405798
11	11	0.14285714285714288	0.03359658757766264	0.03359658757766263	3.375246341479356e-05	7.47109583029401e-14	0.4861278369029202	0.8691099476439789	0.05002521516014719	0.8181818181818182	0.8181818181818182	0.19640047515625908	0.1963132238061081	3.760904504298751e-08	3.760904504298986e-08	0.6563728020204048	0.32335612324536966
12	12	0.06493506493506494	1.5114873035066506e-05	1.5114873035066506e-05	5.872514729380941e-06	7.28198937771619e-15	0.8203929348932133	0.7532614861032331	1.5114873035066506e-05	0.9	0.9	0.09864640546846244	0.0986503021467907	1.1384909592146782e-09	1.1384909592147663e-09	0.5221986051215569	0.45539039374503193
13	13	0.05194805194805195	0.03044135429262393	0.030441354292623943	2.983158377042005e-10	3.266907017227027e-17	0.727757067058922	0.5589225589225588	0.030441354292623943	0.3333333333333333	0.3333333333333333	0.3955486594655958	0.39423142338651374	2.942796103003549e-18	2.9428731467429993e-18	0.35826806143177475	0.7684508536632957
14	14	0.03896103896103896	0.0003325272067714632	0.0003325272067714631	8.777182107436985e-12	1.4189391803196098e-15	0.6700459203069562	0.5057121096725057	0.0003325272067714632	0.3333333333333333	0.3333333333333333	0.31539048194175884	0.31435984894406666	4.6857264729733216e-21	4.762770188787871e-21	0.3078713571628072	0.8462649883291046
15	15	0.0	0.0	0.0	0.0	0.0	0.5828557566727856	0.0	0.0	0.0	0.0	0.0	0.0	3.385423730368188e-36	7.704371561169105e-23	0.0	0.4312426211028899
16	16	0.0	0.0	0.0	0.0	0.0	0.5828557566727856	0.0	0.0	0.0	0.0	0.0	0.0	8.46355932592047e-37	7.704371561169105e-23	0.0	0.5360708784610392
17	17	0.7142857142857143	0.013688106813689503	0.013688106813689508	0.00014388162047391002	2.9217380534291945e-13	0.3971978475249616	0.8936742934051144	0.013369825597643027	0.5791245791245792	0.5791245791245792	0.8573670171667057	0.857540357777568	6.834267865525698e-07	6.834267865526023e-07	0.8669777263667338	0.18020738620993454
18	18	0.012987012987012988	0.0	0.0	1.3936576193238136e-38	3.3805636664415644e-21	0.6060799957160752	0.026808379637339955	0.0	0.0	0.0	0.27093186502167704	0.2680573967140781	4.2239884486005536e-22	4.1571542756227214e-22	0.01351406623937543	0.6076290961647326
