	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
270	270	0.5298507462686567	0.5054264804588692	0.5054264804588691	0.06497148322947567	0.0649108272052669	0.4491654316938373	0.8788694481830417	0.5146493208486433	0.57034476799447	0.57034476799447	0.6524948245172455	0.6507147901369994	0.004213430657484513	0.0042134306574845536	0.8486795146324072	0.3504582021555406
271	271	0.8283582089552238	0.2704115009191077	0.2704115009191077	0.8620824374459511	0.8620848218489705	0.08857215482989539	0.9355300859598853	0.26116048867336694	0.8025188043592951	0.8025188043592951	0.8236260705492002	0.8236594597546258	0.7431902404994589	0.7431902404994571	0.9379014989293375	0.5694627003350092
272	272	0.8059701492537313	0.38555025524890607	0.38555025524890607	0.8321351768728159	0.8321380332664621	0.36648372278938546	0.9409221902017291	0.37687279591036554	0.799428549586224	0.799428549586224	0.8136993197384208	0.8136891005481742	0.6924537069208688	0.6924537069208673	0.9364739471805864	0.6069670302272652
273	273	0.29850746268656714	0.16556601681344163	0.16556601681344166	0.03833404719503591	0.03829909417382194	0.22526156122394145	0.8071693448702103	0.16829619975107352	0.724941009910335	0.724941009910335	0.36849152523133555	0.3674861664729147	0.0014668256453442537	0.001466825645344266	0.7573162027123518	0.0
274	274	0.582089552238806	0.3365586086158672	0.33655860861586717	0.5616429533012918	0.5616372884703169	0.8205115962007339	0.9223163841807909	0.3565243424604702	0.7601141190098245	0.7601141190098245	0.5878231487974134	0.5877206440278768	0.31543644330113957	0.3154364433011387	0.8836545324768028	0.7561744911465452
275	275	0.8731343283582089	0.21370798697506888	0.21370798697506885	0.9176001108495488	0.9176007144638503	0.29832188113930014	0.9450072358900146	0.1983469032407046	0.8076543370598799	0.8076543370598799	0.862466927503161	0.8625177878844897	0.8419910712972788	0.8419910712972773	0.9514632405424711	0.7021058432991398
276	276	0.23134328358208955	0.21291418696050918	0.21291418696050915	0.19014528189480426	0.19013798544059926	0.2934076325165854	0.8706666666666667	0.22393783882831436	0.6738175341381358	0.6738175341381358	0.24602064766041998	0.24583027557527498	0.036152453459986925	0.03615245345998684	0.7865810135617423	0.5798598255723266
277	277	0.7835820895522387	0.3839475761560918	0.3839475761560919	0.7425780045102577	0.7425829260711855	0.42893882776446474	0.9382183908045977	0.3540908394058665	0.7628244454931572	0.7628244454931572	0.8088089444567061	0.8086954607217429	0.551429402930779	0.5514294029307778	0.9307637401855826	0.5613791745006639
278	278	0.6940298507462687	0.1739421905093802	0.17394219050938017	0.13131858798891294	0.13119684023138423	0.3979521963080526	0.9107391910739192	0.1743158095785844	0.8273948321702993	0.8273948321702993	0.7674565792413788	0.7652240276126886	0.017212671977182847	0.017212671977182868	0.8986438258386882	0.45166018897457566
279	279	0.7388059701492538	0.21585839605181634	0.2158583960518163	0.12027645091815628	0.12014915154121274	0.4056777790172647	0.8982118294360386	0.19723897911291655	0.7892067033171328	0.7892067033171328	0.8302775842667417	0.8277786210468795	0.014435885839926915	0.014435885839927063	0.9000713775874396	0.3085809585478968
280	280	0.6119402985074627	0.1620923176947151	0.16209231769471516	0.09470228719073308	0.094595601110204	0.30332201903847233	0.8776881720430108	0.16550992060910022	0.8406432019330419	0.8406432019330419	0.6902246307429566	0.6881202331155315	0.00894837509562556	0.008948375095625537	0.8636688079942919	0.3137371970225165
