	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
144	145	0.273972602739726	0.0	0.3326006754786126	0.044220256856845344	0.1450279413429867	0.654744494250458	0.5503489531405781	0.6433313119305175	0.36383164055690176	0.4585365853658537	0.022052697268204566	0.5036284470246788
145	146	0.14383561643835616	0.0	0.10014371227005059	0.012308329916251007	0.0736922213536115	0.4840218745081364	0.4355444305381728	0.4434692421856787	0.11923759145678417	0.5122529644268774	0.005991369295785987	0.3846153846153928
146	147	0.0821917808219178	0.0	0.025909069937696677	0.002316836635807309	0.029096686382113025	0.4710543462690626	0.30115326031769074	0.2996269644490593	0.031519107924289996	0.5934065934065934	0.0010786473920728766	0.2728592162554557
147	148	0.22602739726027396	0.0	0.18539087812314997	0.0248531113174402	0.10293313103644555	0.4942558362438962	0.5017015070491007	0.5801686868209437	0.1967965158100291	0.48403361344537815	0.011353569335664776	0.45718432510885987
148	149	0.5890410958904109	0.0	0.2196157994439961	0.48544133829554004	0.5832751584003668	0.6565842392350185	0.6994457357411048	0.873878532038022	0.2296221422412421	0.7134796238244514	0.34221364060840703	0.7097242380261284
149	150	0.4315068493150685	0.0	0.47029410684556966	0.13164540748760686	0.26284057003160266	0.68573698277441	0.6162301416917133	0.7829456860691342	0.4525493526076294	0.49211538461538457	0.070674805943974	0.6037735849056651
150	151	0.1232876712328767	0.0	0.07378726836009508	0.0034877746846304716	0.03223852493403796	0.5448705429061975	0.4380042296545783	0.39974256794076024	0.08693050705600537	0.4294736842105263	0.0012956369281150364	0.37735849056604565
151	152	0.2054794520547945	0.0	0.21917074943958442	0.018121996224202602	0.08673492614685913	0.990141951247308	0.47058823529411753	0.5504361492296872	0.2377327637925185	0.47177419354838707	0.008174066648510952	0.43105950653121194
152	153	0.3424657534246575	0.0	0.3328497182722109	0.08007198327741218	0.2035860286277271	0.45501479782271637	0.5727731092436976	0.7136047533369321	0.3499942400702739	0.481447963800905	0.04278093104874564	0.5442670537010212
153	154	0.6575342465753424	0.0	0.4391532980220141	0.5702050870408794	0.6431396523005375	0.5533224299476094	0.8002997377294867	0.9034785336681679	0.44017599692429255	0.6682937092362718	0.4155090966903381	0.7822931785195952
154	155	0.02054794520547945	1.0	0.0010013986956244271	0.0002642685158098199	0.008248023485298772	0.4397373899053595	0.1776820568044153	0.09136940012180017	0.0012282176205189663	0.36	0.00013523449156202812	0.15602322206096586
155	156	0.15753424657534246	0.0	0.19459921598356222	0.006054297567729587	0.046214737140203535	0.16511495761048406	0.4782713085234094	0.46867896645826274	0.22377243766501434	0.324	0.002498007425008655	0.4150943396226483
156	157	0.4931506849315069	0.0	0.500624683297796	0.22837938107864944	0.3686020046654246	1.0	0.6930481283422463	0.8243398319103445	0.5198495832697797	0.5566827101073676	0.13778428819864003	0.6661828737300464
157	158	0.1917808219178082	0.0	0.1599289743264246	0.0071453895720625295	0.048962053199819264	0.8415068407008255	0.45040214477211804	0.5272596948078947	0.17638062666279844	0.43586206896551727	0.0027798757994764887	0.41364296081278007
