	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	pagerank	subgraph	harmonic	strength
136	146	0.03333333333333334	0.25	0.042888596695976396	0.009726800752286508	0.012506439320288545	0.16760670921659873	0.5302542611951386	0.32195544162704964	0.04783291543569649	0.0	0.13148838122722267	0.00015641125016961226	0.4366335231590699	0.46351111808810436
137	148	0.03333333333333334	0.25	8.270675616092267e-05	0.0007712808107420566	5.1323446805177636e-06	0.2599094758999551	0.30455970910998986	0.2506750363429116	8.045988491670386e-05	0.6666666666666666	0.20216839626407024	2.5543624494765546e-10	0.25166650479210995	0.39326308145325584
138	149	0.11666666666666667	0.5	7.5187960146293345e-06	0.021124891056649376	0.11749346603124135	0.16803955369426835	0.5284748856992976	0.6932450236330168	7.314534992427618e-06	0.9642857142857144	0.117375307968568	0.013804737800342097	0.5206434550902023	0.5269619194960332
139	150	0.21666666666666667	0.0	0.07699191757404053	0.02501722663356528	0.00010189387889339011	0.9565586801304615	0.5640963189619004	0.7480201729078169	0.07716804115651767	0.42857142857142855	0.5817182055541934	4.685380630277787e-06	0.5159540355328375	0.32820995175699824
140	151	0.15	0.25	0.009080449944744965	0.015540096336515425	0.05439553078190672	0.18104493644446643	0.7520889310362997	0.7507370802489136	0.01205294138939398	0.6444444444444445	0.19104338005783128	0.002958868743938593	0.6536884045668004	0.9015665826691246
141	152	0.18333333333333335	0.5	0.0287178202112007	0.010547270147814227	0.018696597341628454	0.11319628419699451	0.6851767358222176	0.7844366837048999	0.03229749571777312	0.4545454545454545	0.2513171086246322	0.0003504986384644611	0.5999762007323767	0.8102044828132339
142	153	0.36666666666666664	0.25	0.08332649696827922	0.09019198829978428	0.06331431719167785	0.10503432310188891	0.8255883371781925	0.9095427684534748	0.08209801282243699	0.4387351778656127	0.4557425592333443	0.004023350691397626	0.7494259631474726	0.7717888570835939
143	154	0.4	0.25	0.1012761305562092	0.19625451631155338	0.0020273917082440094	0.1908668855146838	0.6999040761425277	0.8979239287023274	0.11369928936344031	0.6566666666666666	0.4662244403776318	0.013603248449640724	0.6927369973331591	0.5625691193104659
144	156	0.016666666666666666	0.5	0.05657142121407112	0.013799571730207873	0.022557747406824896	0.1730208612637896	0.4579890357536722	0.14165559239927034	0.05503456128302545	0.0	0.14221365705198918	0.000508852511575837	0.43365676117917973	0.5465424083499082
145	157	0.18333333333333335	0.25	0.0736455130068928	0.029007695556431193	0.01761623817275816	0.1313652881692768	0.7783512155371453	0.7913875030971547	0.07345622932916736	0.4090909090909091	0.24018661753101206	0.0003324736720969732	0.6653344760936083	0.6900722870560403
146	158	0.15	0.5	0.0015028196722491555	0.007917614547203761	0.035436436352776955	0.14308762098208302	0.6566070571422937	0.7448183529604165	0.0016360964939355366	0.6444444444444445	0.19224622636110572	0.001255768854542264	0.5919022435814375	0.8431004895360741
147	159	0.3	0.25	0.016971059160871202	0.048433454773050964	0.09980139863750151	0.14122439481270282	0.7834586466165414	0.874366589350037	0.019592115021826468	0.5029239766081871	0.371394698833408	0.009960364139370813	0.7218521761501774	0.7599368329866074
148	160	0.15	0.0	0.03484881297370609	0.008862305841026808	0.00014152480261963717	0.7724069959364359	0.5109512912716576	0.660118884977835	0.036127526320011705	0.6	0.43776438919410365	9.390651082112112e-08	0.4400588383140136	0.578838461717579
149	161	0.0	1.0	0.0	8.784727842823988e-07	3.004023486082443e-09	0.1712674379210764	0.06485943026427954	0.0	0.0	0.0	0.13657613045074485	1.2720718049325161e-14	0.051555070838041894	0.4496284814988407
150	162	0.3333333333333333	0.25	0.024662047889385256	0.06405720094540329	0.13249890280744278	0.18444704985229654	0.8215400222744165	0.8948982904137043	0.02659283353775089	0.5238095238095238	0.3934472108775606	0.017555816632232293	0.7641548183137302	0.8879709253402799
151	163	0.03333333333333334	0.25	0.05657142121407112	0.013535491141859979	1.576028285082318e-05	0.21231604317291336	0.4316352211089054	0.2409663984533605	0.05503456128302545	0.3333333333333333	0.22640679109083156	8.76890265742374e-07	0.36203505239176215	0.09613899635982581
152	164	0.016666666666666666	0.5	0.0	0.00024457659673442726	9.090335922934997e-07	0.17106636315617693	0.21475776702885596	0.2076207921835342	0.0	1.0	0.11021149234454518	1.9604415406160346e-09	0.18435498424132835	0.24315595080555993
153	165	0.18333333333333335	0.0	0.015770406494586272	0.04877437852251399	0.15339796891065793	0.15517314319694941	0.710279374110953	0.7865826310059538	0.01432477418487039	0.7878787878787878	0.21464589931676054	0.023530962353354043	0.646336210252083	0.41936146366472904
154	166	0.08333333333333334	0.25	0.00013173945653844073	0.01164481986972926	0.00047396148194371704	0.15080090407832758	0.5126818521864536	0.6092543054168528	0.0003700709695902613	0.8	0.08147909054790863	0.0008101348155872341	0.476220379735492	0.46591651371580584
155	167	0.11666666666666667	0.5	0.03304600944793926	0.02409795570895993	0.05116642867997651	0.15500501609017162	0.4493341248417917	0.6660358181683202	0.03646792584092812	0.5357142857142857	0.23603716781752704	0.002618010327203716	0.4397570843598889	0.2943237362331919
156	168	0.45	0.25	0.014201826284420517	0.3685703248905436	0.5219930170452114	0.23277303610372876	0.7255324507164698	0.9311259275538192	0.0169095959773095	0.7037037037037037	0.4333304529274997	0.2724766308219304	0.7689991926042957	0.7487567093319946
157	170	0.11666666666666667	0.25	0.05307400782914494	0.011853096809206662	8.983846342102457e-05	0.19232297928076716	0.48142155490715566	0.4919535527275762	0.053922623739760076	0.6428571428571429	0.4707427342734406	1.4156965318820557e-08	0.40760397722092256	0.20920448125821686
158	171	0.0	0.5	0.0	1.2712510658287005e-06	4.1943354437059257e-07	0.1750423647197699	0.21931192567285207	0.05617341935961696	0.0	0.0	0.07180923529508972	7.273556723104652e-10	0.1722440485149208	0.10698514390669933
159	172	0.6666666666666666	0.25	0.12669449972909536	0.45462835542922647	0.003326013257854579	0.30845516040033194	0.7720148487893539	0.9511634203303466	0.10934444639452733	0.6853658536585366	0.6994439470678901	0.03978933008586366	0.819889589192028	0.21176113046224854
160	173	0.6499999999999999	0.25	0.027033610440316134	0.4150903198274153	0.003172132551840934	0.0913030339954255	0.6851767358222176	0.9464031778734839	0.02396135800742316	0.6820512820512821	0.6592405305457001	0.03758656034645678	0.7628580918622189	0.405518197972459
