	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
0	0	19.0	0.0003693377315551849	47.46802393493547	0.027503579488484812	0.027503486663455232	0.04559276157287532	0.4862604264984615	0.0003748594417858168	0.09941520467836257	0.09941520467836257	0.0015928896628186633	0.0015927251799905074	3212723861192531.5	3212723861192460.5	182.0000000000003	0.38073956743000614
1	1	40.0	0.002543497021816912	326.8953242379531	0.0508924389459004	0.05089222019892047	0.06115414918133361	0.5183921727428531	0.00256543751005133	0.11666666666666667	0.11666666666666667	0.002953117917336257	0.002952919512329049	1.1000202673973476e+16	1.100020267397322e+16	196.50000000000009	1.9307878792057922
2	2	35.0	0.0014306610282660472	183.87141667480893	0.04917899190586913	0.04917880668056173	-0.04624570491032291	0.5131178337759927	0.0014281322984877366	0.12773109243697478	0.12773109243697478	0.0025970827484273077	0.002596903261120979	1.0271972890260582e+16	1.0271972890260516e+16	193.6666666666668	1.0513155773620573
3	3	4.0	1.1851193100855127e-05	1.5231390397081028	0.006238097126107432	0.006238111361553068	-0.004454934703309873	0.3883664132429956	1.217023206991986e-05	0.0	0.0	0.0006687938966694641	0.000668736326510142	165273847951428.3	165273847951427.2	146.49999999999986	0.42478619722563554
4	4	11.0	0.00010966485911480157	14.09434702315253	0.017467981345740027	0.01746791130117115	-0.02645772531471824	0.455516218887591	0.0001125110618469535	0.12727272727272726	0.12727272727272726	0.00109707167527675	0.0010969908454425037	1295924939315306.8	1295924939315268.0	171.16666666666737	0.49574049758586614
5	5	23.0	0.0005954070967512669	76.52291088866632	0.03241263223370495	0.0324126655324456	-0.06562752829295569	0.4944328706412928	0.0006020625911523586	0.11857707509881422	0.11857707509881422	0.0018549933487334801	0.0018549613362631614	4461977615187640.0	4461977615187513.0	185.3333333333336	0.20177463266367868
6	6	56.0	0.007332872430409911	942.4354305011426	0.06535096686048847	0.06535110077350688	0.02435955660331192	0.5316642615028359	0.007351549689200052	0.08831168831168831	0.08831168831168831	0.004096675384276122	0.004097086497931321	1.813859759893239e+16	1.813859759893189e+16	204.66666666666674	1.2450243678258879
7	7	8.0	6.125905979636274e-05	7.873136883148134	0.011753220395018957	0.011753250694388177	-0.010816139723893387	0.42739112546959207	6.347895974503188e-05	0.14285714285714285	0.14285714285714285	0.0009176869484837373	0.0009176085543098428	586697031778594.6	586697031778575.6	161.6666666666675	0.7229899167074477
8	8	33.0	0.0020966078042566607	269.46022821867444	0.04197613753899699	0.0419761206520604	0.011186214285091235	0.5072199276406365	0.002130337577547539	0.07765151515151515	0.07765151515151515	0.002547532819569706	0.002547637812026263	7483460845014258.0	7483460845014064.0	191.66666666666683	0.5192036561022431
9	9	42.0	0.0022441062420996247	288.41702244712786	0.058296495868672984	0.05829656044240428	-0.04033217317496463	0.5199191010867202	0.0022470396293732047	0.11614401858304298	0.11614401858304298	0.003038814915001001	0.003038794487631885	1.4433902092825124e+16	1.4433902092824746e+16	197.50000000000009	0.2997665921786211
