	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	pagerank	subgraph	harmonic	strength
0	0	0.2328767123287671	1.0	0.03610860648096521	0.08211805360674103	0.23396502670749353	0.6744151913132465	0.637121212121212	0.507721082400525	0.037045970832721736	0.49707602339181284	0.2289004489763552	0.06646392839569218	0.5708154506437844	0.3156991893645118
1	1	0.5205479452054794	1.0	0.24975551723021672	0.27560285443170773	0.4626914340006196	0.7217685596186831	0.8109673274596176	0.7854089700889705	0.2546706960716879	0.5833333333333334	0.5257213282654892	0.23034420585348883	0.7575107296137371	0.8472313750414384
2	2	0.4520547945205479	1.0	0.1404010769839847	0.25620988559037755	0.44593514084887564	0.39495034939763685	0.7824309593023255	0.7367895731759767	0.14168420279626454	0.6386554621848739	0.44802913671127764	0.21501928467206347	0.7210300429184591	0.545807541971937
3	3	0.0273972602739726	1.0	0.000979674154200457	0.0029282557089926903	0.026003736890953824	0.5221198398809208	0.10747387238723838	0.08717132047996387	0.0010143220387318018	0.0	0.027248969235767015	0.0023331659608635973	0.113733905579404	0.33112887959766857
4	4	0.1232876712328767	1.0	0.010591475675156658	0.03253096118958523	0.1358240159238398	0.45516525499524635	0.47078225806451557	0.32342174668716395	0.010982761797542569	0.6363636363636362	0.1207051225545318	0.0261266707671389	0.4313304721030178	0.35645249837993614
5	5	0.2876712328767123	1.0	0.05832363999094	0.11397055247919124	0.2819720703887389	0.3359713788738339	0.6813375350140058	0.5776281570742254	0.05961764890739164	0.5928853754940712	0.2860938837573971	0.09275331636602044	0.6137339055794058	0.2557106849570646
6	6	0.7397260273972602	1.0	0.7203904265708067	0.4440203804651938	0.6040855516005944	0.6098024587904718	0.8827748493975902	0.9036121566596558	0.7301508275672179	0.4415584415584416	0.7752559846575783	0.38056511418978006	0.8626609442060109	0.6130926666740367
7	7	0.0821917808219178	1.0	0.005834809715558206	0.014084643899837962	0.07993771915176484	0.5027626661001997	0.3186138014527835	0.2329151248071941	0.006111628509757693	0.7142857142857142	0.08156091277802698	0.011201626466899985	0.3090128755364969	0.4333389750716624
8	8	0.4246575342465753	1.0	0.20584130118977004	0.1914482348251463	0.3754963490561478	0.5697159224028518	0.7505208333333331	0.7125917492907997	0.2114453462727628	0.38825757575757575	0.4372141433238875	0.15633763189897537	0.695278969957086	0.36343162194783385
9	9	0.547945205479452	1.0	0.22033544875597533	0.3530884333601115	0.5350978436600112	0.41294525147809574	0.8192286450662738	0.8042874176791629	0.22303920468452604	0.5807200929152149	0.5444204084368256	0.30260322921603533	0.7703862660944238	0.28816156292954986
10	10	0.547945205479452	1.0	0.2980280094647061	0.33514012642194235	0.5174699763232062	0.5040669588339025	0.8275387740029541	0.8029680601045972	0.3017191360990992	0.6155632984901278	0.5579180130552169	0.2841098751290699	0.7746781115879855	0.41258320995297293
11	11	0.4794520547945206	1.0	0.2579252660074463	0.223457984616037	0.40961645996064244	0.5788850943410849	0.7784016690856312	0.7557560920841893	0.26512519236309906	0.37537537537537535	0.4915228289733279	0.18360559787630823	0.7274678111588024	0.32819225543845376
12	12	0.4520547945205479	1.0	0.22613311310672568	0.20937461977287256	0.3947476895645661	0.800426911563445	0.7703780752532559	0.734653055210664	0.2312747231631709	0.495798319327731	0.4650907044140651	0.17145539296603574	0.7145922746781157	0.4693641276376915
13	13	0.3698630136986301	1.0	0.10956622928095168	0.1605575905016713	0.34183660923234027	0.2962252721462172	0.7270655270655271	0.665085854635153	0.1119787026272989	0.5911330049261083	0.36897583021210406	0.13157042698727492	0.6652360515021509	0.44781832526880855
14	14	0.3972602739726027	1.0	0.1313676597078654	0.18364029114526992	0.36832496747117893	0.480457847556747	0.774384057971014	0.6903201826811151	0.13454193090809646	0.5591397849462366	0.3979068272358971	0.15088220897246668	0.6995708154506473	0.6408267965735313
15	15	0.5068493150684931	1.0	0.310598288820135	0.210362474221546	0.39461783590846466	0.5361504650770893	0.7864719796215425	0.7747762390055434	0.31937190692107337	0.398110661268556	0.5245759029909883	0.17135111394897037	0.7403433476394887	0.0
16	16	0.7534246575342466	1.0	0.5724124986287042	0.5473232559827391	0.6865214259012832	0.49763702758104683	0.9090045592705172	0.911062615730942	0.5732615165964576	0.5921052631578948	0.7674982562196098	0.48538685883195104	0.8798283261802589	0.5489807810064877
17	17	0.1643835616438356	1.0	0.018428596373225917	0.04485699229866084	0.16414798855716117	0.5917867291703965	0.5734711021505372	0.40066366870174774	0.018900864314075814	0.4395604395604396	0.16171905493799876	0.03591989731448152	0.5107296137339146	0.33199287942404593
18	18	0.6164383561643835	1.0	0.36333927634030955	0.3837781584229761	0.5593065632149878	0.3477725894072871	0.835898148148148	0.843920092026128	0.3679640939094654	0.5365402405180388	0.6254726917139931	0.32894723487337685	0.8004291845493594	0.6737930090368796
19	19	0.684931506849315	1.0	0.5088461428079273	0.4286387678310476	0.5941996031564859	0.7952768833393775	0.8698369565217388	0.8791639815262	0.5141415138981233	0.5128205128205128	0.7021377810491471	0.368843078242242	0.8390557939914187	0.5869661618641597
20	20	0.1917808219178082	1.0	0.02362642273239537	0.061471442829098714	0.19803699202307912	0.4941726673470695	0.5803908355795142	0.446151108191734	0.024134583867724397	0.41666666666666663	0.18868840896448386	0.0496083738490429	0.5236051502146013	0.18349780677515065
21	21	0.5616438356164383	1.0	0.30898977287068563	0.33102908277707127	0.5133436035340347	0.6286693051143526	0.835898148148148	0.8121184191212689	0.312590072494801	0.5260243632336656	0.5693200433655551	0.27986257627798145	0.7832618025751101	0.2629793500709198
22	22	0.6301369863013698	1.0	0.3894589683747492	0.3950727637545866	0.5680619774462988	0.5480170060576941	0.835898148148148	0.8514550785320201	0.3925450028692048	0.5053191489361701	0.6398902500407924	0.33874269190533257	0.804721030042922	0.49421238033390236
23	23	0.5342465753424658	1.0	0.24624842552867482	0.3125848542858719	0.49785375358052103	0.43618311617722166	0.8275387740029541	0.7949553885284428	0.24910686913689736	0.5	0.5371504675579057	0.264211041711852	0.7703862660944238	0.6972270618068583
24	24	0.4520547945205479	1.0	0.15929496649261787	0.2576622007677739	0.44700492421094995	0.5521528545230996	0.7864719796215425	0.7364223803296374	0.16155051477977858	0.6722689075630252	0.45046579701384226	0.2159825310828523	0.7231759656652395	0.4822812258075755
25	25	0.3561643835616438	1.0	0.10111934817400287	0.15187741707153732	0.33100398041029955	0.7005195937617572	0.7078235502121635	0.6517868845798502	0.10277447382108076	0.6084656084656084	0.3555502750473027	0.1240490480727624	0.6502145922746834	0.552643455909742
26	26	0.4246575342465753	1.0	0.1329854966482042	0.21806295658099406	0.40695309392160334	0.5063895894295928	0.7624007936507933	0.7141568658230758	0.1355222259003906	0.6628787878787877	0.4226161310628056	0.18139888106732208	0.701716738197429	0.5603910141963965
27	27	0.3835616438356164	1.0	0.09276697967882216	0.19999196065242913	0.3882870109997391	0.7048474828940654	0.7387428469241775	0.6786011692887944	0.09437234697724838	0.7471264367816093	0.3778598955848312	0.166304328206155	0.6759656652360564	0.4281879882309038
28	28	0.9315068493150684	0.0	0.9077265007610258	0.7402848513176404	0.8230211722344777	0.5304093378789314	0.9813473520249218	0.9779917969656884	0.9085864734684931	0.5403726708074534	0.9534450347173825	0.6868912305165994	0.9699570815450651	0.35605968114432907
