	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
187	187	0.24358974358974358	0.07668296899913667	0.07668296899913668	0.22979548851240789	0.22979793688497793	0.3183191840826439	0.8140200286123032	0.08378774787828999	0.460881934566145	0.460881934566145	0.2534275060867315	0.2534703312070502	0.05280709179659226	0.0528070917965923	0.7612524461839536	0.7115833827220892
188	188	0.7756410256410257	0.41066198566660367	0.41066198566660367	0.8298739003597294	0.8298911912798181	0.29710187495003737	0.9373970345963755	0.41727635080527137	0.03388429752066116	0.03388429752066116	0.7888615423773525	0.7891166911934284	0.6887193893638335	0.6887193893638355	0.929549902152642	0.4564830808663859
189	189	0.7435897435897436	0.1422336771942944	0.14223367719429442	0.8687889344059966	0.8688071720692095	0.35559873040542755	0.9222042139384116	0.13993056985035696	0.010794602698650674	0.010794602698650674	0.7147177393574784	0.7149643637849091	0.7548259022388942	0.754825902238897	0.9165035877364648	0.7707073884217848
190	190	0.12179487179487179	0.023080413439902605	0.023080413439902605	0.09505993928296384	0.09506189389901074	0.5196408737301019	0.6880290205562272	0.03110783246971332	0.07017543859649121	0.07017543859649121	0.14184230587106017	0.14188294238185764	0.009036763671666746	0.009036763671666774	0.6529680365296843	0.4806446136416024
191	191	0.21794871794871795	0.022280964113755367	0.022280964113755367	0.23192158908134247	0.23192605958599702	0.4210282006702159	0.7946927374301676	0.024612095844809945	0.1283422459893048	0.1283422459893048	0.2199444214215711	0.22000961753146023	0.05378969711508709	0.05378969711508744	0.7449445531637325	0.8063442296438205
192	192	0.5512820512820512	0.0855707348483486	0.08557073484834858	0.6547036012566443	0.6547173495801711	0.4650136126740793	0.8379970544918997	0.08514510177064083	0.0	0.0	0.5340872556067339	0.5342707992675968	0.42865480784128235	0.428654807841284	0.8369210697977838	0.7035911614756687
193	193	0.02564102564102564	0.0013486242209398073	0.0013486242209398073	0.01564657771037241	0.015646879144742866	0.48183766278582796	0.6495433789954338	0.002477641296423872	0.0	0.0	0.03381830585683997	0.03382605468139488	0.0002448248269701871	0.0002448248269701893	0.6017612524461851	0.7849006825877844
194	194	0.20512820512820512	0.02121561164135487	0.021215611641354867	0.23031278790033824	0.23031277586529664	0.16757580362190588	0.6798088410991636	0.02762159879282024	0.0	0.0	0.2080730108506159	0.20807349372444825	0.0530439747267779	0.05304397472677836	0.6634050880626261	0.6105367187683132
195	195	0.23076923076923075	0.0769739118180482	0.07697391181804822	0.2066037539212848	0.20660494758639	0.33957393740552294	0.8059490084985834	0.08585657304363095	0.2761904761904762	0.2761904761904762	0.24145814817496286	0.24148660971426875	0.04268560436717495	0.04268560436717494	0.7540769732550562	0.7053042097951949
196	196	0.10897435897435898	0.01029213201921329	0.010292132019213293	0.08630613769534326	0.08630783642227623	0.6459566433644102	0.7024691358024691	0.01419547188375179	0.0	0.0	0.11941182375646354	0.11944589348772389	0.00744904262789434	0.007449042627894391	0.6614481409001995	0.7227207452897078
