	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	pagerank	subgraph	harmonic	strength
77	77	0.8516129032258064	0.0	0.3313918811903425	0.85979469897914	0.9021298154115893	0.37919124555071776	0.8382446676037665	0.9644868956661947	0.3316805260581512	0.016404647983595352	0.8500278174831606	0.8152327858976045	0.8750907770515635	0.20830488842296743
78	78	0.2838709677419355	1.0	0.016425479928492564	0.17389356873964942	0.3623915650907009	0.20911316281490608	0.32691808908456377	0.6533690166519945	0.01855393235681706	0.0	0.26827064577163046	0.13498304823552945	0.3674655047204187	0.6844088843890668
79	79	0.8580645161290322	0.0	0.27309032002031997	0.8446601346947948	0.892233857728982	0.5575235516940229	0.8420291570829384	0.9662723186952231	0.2738195131083293	0.00807990124565144	0.8489004715981816	0.7976000194655535	0.8794480755265088	0.17925132389390608
80	80	0.7806451612903226	0.0	0.19813454150060925	0.7839622220156217	0.8506640504527891	0.4430044725505991	0.7901536630324268	0.9440856778227645	0.19803314269389544	0.013006367700853543	0.7645961743112109	0.7256358702340083	0.8242556281771993	0.28079598084996105
81	81	0.0967741935483871	0.0	0.06545707222667473	0.006475700384760607	0.05791600286543007	0.5068586357613702	0.3786554695654816	0.33140013327405604	0.09034714430356226	0.35	0.13277678291820885	0.004216142589871117	0.3144517066085777	0.5501473573001244
82	82	0.632258064516129	1.0	0.13389352688376102	0.6430282727765155	0.7519624793523154	0.5745452431326631	0.6997603859214827	0.891049723780805	0.13667736474275133	0.006184291898577611	0.6094974646837545	0.5684174919631176	0.7204066811909979	0.5095529168619404
83	83	0.5612903225806452	0.0	0.11088718546559202	0.5418823677831794	0.6786678381301021	0.4214094742555264	0.6225287672909778	0.8589056405782891	0.11396218394384763	0.0015673981191222574	0.5419670193941872	0.46405413334006657	0.6528685548293445	0.7351711376187233
84	84	0.25161290322580643	0.0	0.0962835623469209	0.0538576024134583	0.19090414774653994	0.3835681028649088	0.4916551039212944	0.6127827525372135	0.10691054517363364	0.28461538461538466	0.2801235305469963	0.038884925009379984	0.44807552650690496	0.509947978679886
85	85	0.6451612903225806	0.0	0.16834779665614755	0.5675062544343502	0.6963688909271619	0.5489620649673793	0.6413148366875872	0.8961391943135604	0.17404050703889148	0.0023762376237623766	0.638837817545667	0.4882693750618767	0.6993464052287632	0.4744194009544203
86	86	0.7612903225806451	0.0	0.3289271804165224	0.6569475178114431	0.758382360884097	0.6428249055544831	0.7371031465779905	0.9378060267015016	0.3305271905667449	0.00256373735935052	0.7804517847073005	0.5780381486646222	0.7937545388525817	0.26664056292762606
87	87	0.9225806451612903	0.0	0.4616199188339779	0.8723632916854843	0.9090063406484638	0.5468002886389547	0.9123436887281597	0.9825323079423188	0.4595131027333906	0.012820512820512822	0.942111823655112	0.8275991521041117	0.9346405228758179	0.07185469083462148
88	88	0.6580645161290323	0.0	0.30714956475212885	0.48496164988155577	0.6324692099716491	0.3488867625541393	0.7131919717702662	0.900908855875893	0.3132146659610245	0.15305539691604797	0.6821024413811856	0.40368969795765447	0.7371096586782895	0.20438217763975852
89	89	0.896774193548387	0.0	0.5204953508274036	0.8056610044617936	0.8614418567289198	0.5298172817011693	0.884495312896961	0.9761403075705618	0.5261727758119569	0.01356628982528263	0.9325455328697381	0.743967594101613	0.9128540305010906	0.07598807188859863
