	ID	degree	betweenness	betweennessbct	eigenvector	eigenvectorbct	katz	closeness	load	clustering_coef	clustering_coefbct	pagerank	pagerank_d85bct	subgraph	subgraphbct	harmonic	strength
0	0	8	0.2542175460303571	32672.547450913553	1.230009639988203e-05	1.1005073867145011e-05	-0.002328283490636723	0.19524228024965368	0.2542714241980201	0.6785714285714286	0.6785714285714286	0.0017696818865227755	0.0017701475260862914	20338156183640.816	20338156184050.13	82.20952380952413	4.224726179869182
1	1	1	0.0	0.0	0.00023122744764775117	0.00023122744848007128	0.046708948937010976	0.11612692877444415	0.0	0.0	0.0	0.0007069494298999457	0.0007069690240797501	7636994346390098.0	7636994346389230.0	54.452777777777996	31.440100153000557
2	2	24	0.022185485165082137	2851.3229243866863	7.159239965774635e-06	2.4628007749349825e-07	-0.08056268519830526	0.1791477252536076	0.021342501257138317	0.75	0.75	0.003351159384220997	0.0033528233568504893	86600579422056.42	86600579422065.98	88.24166666666704	7.026199837253392
3	3	24	0.016112179850236753	2070.7695787121274	6.064551591000083e-06	2.4887135374847263e-07	-0.08236470347821152	0.178099055642367	0.016439176356307404	0.644927536231884	0.644927536231884	0.003600845462152078	0.0036025224825973383	61293299881780.98	61293299881786.42	87.57500000000039	2.418744139422641
4	4	23	0.0148052959665039	1902.8062482070145	5.938150815410521e-06	2.4819206914828327e-07	-0.07868836664670496	0.17775222203838967	0.015322389997147618	0.6600790513833992	0.6600790513833992	0.0034425719186550034	0.003444178539311081	58672236451652.58	58672236451663.27	86.9083333333337	0.8181935982495017
5	5	31	0.02996545489121011	3851.220193528106	8.684192936303873e-06	2.5455417326782563e-07	-0.10057246262226227	0.18056531358400216	0.028717606951389637	0.6645161290322581	0.6645161290322581	0.004327754844292054	0.004329916343974341	128765174396777.56	128765174396791.52	91.90833333333372	-4.296302375431155
6	6	0	0.0	0.0	8.954059486294207e-47	0.0	0.042674879836336235	0.0	0.0	0.0	0.0	0.0004963600264725347	0.0004963600264725347	1.0000000281698205	1.0	0.0	9.175870062552233
7	7	6	0.001959380724014291	251.82352941176467	4.736937741474666e-05	4.736937757926202e-05	0.09505707140675193	0.11561211655061825	0.0019601054034847467	0.6	0.6	0.0037469215641639025	0.003738637165206503	320508131096589.7	320508131098844.25	56.08611111111133	30.921105823684993
8	8	2	0.0	0.0	8.660170826862825e-08	1.1346562173246508e-10	0.05822660004645814	0.1169452479394146	0.0	1.0	1.0	0.001080360246939955	0.0010804939816156413	13553875080.931921	13553875080.932205	53.78336940836957	-20.52750074405675
9	9	30	9.050501621785864e-05	11.631885694351626	9.980595831880927e-06	3.20827247874715e-08	-0.049837619738207384	0.15929453057017992	9.63946364781923e-05	0.8643678160919541	0.8643678160919541	0.0038468663812420735	0.0038489570558400132	179335382322802.3	179335382322801.47	86.84206349206387	-5.529511353472565
10	10	1	0.0	0.0	4.3127003927234815e-08	6.27408207673939e-11	0.04772879460785446	0.11575873939976294	0.0	0.0	0.0	0.0007400898362909041	0.0007401622793599072	3360341281.7036185	3360341281.703492	51.28336940836954	-16.022519685176572
11	11	4	0.0	0.0	1.3216867068351277e-06	3.4858905678886117e-09	0.03302020840128874	0.13746350303721852	0.0	1.0	1.0	0.0009471111901774527	0.0009473931781533807	3148565017739.9663	3148565017739.9814	67.71507936507967	-2.40041499011345
12	12	7	0.0008348423180125124	107.29560439560413	1.0991833794950744e-06	2.2630972447753878e-07	0.003538864712341849	0.1629924393155591	0.0008361699457387332	0.8571428571428571	0.8571428571428571	0.0015202927126683238	0.0015207806685596805	1387865305334.983	1387865305324.0383	70.7821428571431	15.16283408597935
13	13	1	0.0	0.0	6.008967603136278e-39	4.374245934391412e-24	0.04741653315148472	0.0027855153203342623	0.0	0.0	0.0	0.0033090668431502318	0.0033090668431502318	1.5430806348152368	2.1322055246932967	1.0	22.53083584999028
14	14	0	0.0	0.0	8.954059486294207e-47	0.0	0.042674879836336235	0.0	0.0	0.0	0.0	0.0004963600264725347	0.0004963600264725347	0.9999999999999984	1.0	0.0	30.87424237179616
15	15	0	0.0	0.0	8.954059486294207e-47	0.0	0.042674879836336235	0.0	0.0	0.0	0.0	0.0004963600264725347	0.0004963600264725347	0.9999999999999988	1.0	0.0	7.686511160721379
16	16	0	0.0	0.0	8.954059486294207e-47	0.0	0.042674879836336235	0.0	0.0	0.0	0.0	0.0004963600264725347	0.0004963600264725347	0.9999999999999992	1.0	0.0	19.206719015019697
17	17	51	0.004365240247956322	561.0294071478427	1.4276198255251846e-05	5.813485809714358e-08	-0.06275402516187986	0.16794069184307836	0.004076714324256572	0.6125490196078431	0.6125490196078431	0.006439908056459866	0.006443404089738572	366294787993485.44	366294787993482.6	100.79206349206369	-13.048761197094436
18	18	1	0.0	0.0	1.5762539410485635e-35	1.8916754432788364e-29	0.04839419362883491	0.005013927576601671	0.0	0.0	0.0	0.0023155202232034637	0.0022954788011042148	1.6381924800586476	1.580090991772403	2.0	27.15750525362663
19	19	6	3.112307620485209e-06	0.4	6.705154030781782e-07	1.9324028119980206e-08	0.014537031661880778	0.14522794911171535	3.112307620485208e-06	0.9333333333333332	0.9333333333333332	0.0014076879724431667	0.0014081185299647855	768416533157.6471	768416533157.7906	65.46587301587299	2.53188260666097
20	20	43	0.1438344205491657	18485.887397819875	1.2660829845866907e-05	2.577274103825681e-07	-0.08826282814784903	0.1899599708984664	0.1451878954102543	0.6744186046511628	0.6744186046511628	0.005583337481323966	0.005586253545686981	278756316441679.38	278756316441686.9	101.27500000000019	-16.629348444615086
